[33235.0, -153.2999955640933, -603.8000044377646, 337.8999986324523, 0.3978466109395426, 0.8028499203075182, 0.3978466107115298, 0.19715007981606372]
[33235.002, -153.2999955640933, -603.8000044377646, 337.8999986324523, 0.3978466109395426, 0.8028499203075182, 0.3978466107115298, 0.19715007981606372]
[33235.004, -153.2999955640933, -603.8000044377646, 337.8999986324523, 0.3978466109395426, 0.8028499203075182, 0.3978466107115298, 0.19715007981606372]
[33235.006, -153.2999955640933, -603.8000044377646, 337.8999986324523, 0.3978466109395426, 0.8028499203075182, 0.3978466107115298, 0.19715007981606372]
[33235.008, -153.2999955640933, -603.8000044377646, 337.8999986324523, 0.3978466109395426, 0.8028499203075182, 0.3978466107115298, 0.19715007981606372]
[33235.01, -153.2999955640933, -603.8000044377646, 337.8999986324523, 0.3978466109395426, 0.8028499203075182, 0.3978466107115298, 0.19715007981606372]
[33235.011999999995, -153.2999955640933, -603.8000044377646, 337.8999986324523, 0.3978466109395426, 0.8028499203075182, 0.3978466107115298, 0.19715007981606372]
[33235.013999999996, -153.2999955640933, -603.8000044377646, 337.8999986324523, 0.3978466109395426, 0.8028499203075182, 0.3978466107115298, 0.19715007981606372]
[33235.015999999996, -153.2999955640933, -603.8000044377646, 337.8999986324523, 0.3978466109395426, 0.8028499203075182, 0.3978466107115298, 0.19715007981606372]
[33235.018, -153.2999955640933, -603.8000044377646, 337.8999986324523, 0.3978466109395426, 0.8028499203075182, 0.3978466107115298, 0.19715007981606372]
[33235.02, -153.2999955640933, -603.8000044377646, 337.8999986324523, 0.3978466109395426, 0.8028499203075182, 0.3978466107115298, 0.19715007981606372]
[33235.022, -153.2999955640933, -603.8000044377646, 337.8999986324523, 0.3978466109395426, 0.8028499203075182, 0.3978466107115298, 0.19715007981606372]
[33235.024, -153.2999955640933, -603.8000044377646, 337.8999986324523, 0.3978466109395426, 0.8028499203075182, 0.3978466107115298, 0.19715007981606372]
[33235.026, -153.2999955640933, -603.8000044377646, 337.8999986324523, 0.3978466109395426, 0.8028499203075182, 0.3978466107115298, 0.19715007981606372]
[33235.032, -153.2999955640933, -603.8000044377646, 337.8999986324523, 0.3978466109395426, 0.8028499203075182, 0.3978466107115298, 0.19715007981606372]
[33235.034, -153.2999955640933, -603.8000044377646, 337.8999986324523, 0.3978466109395426, 0.8028499203075182, 0.3978466107115298, 0.19715007981606372]
[33235.036, -153.2999955640933, -603.8000044377646, 337.8999986324523, 0.3978466109395426, 0.8028499203075182, 0.3978466107115298, 0.19715007981606372]
[33235.038, -153.2999955640933, -603.8000044377646, 337.8999986324523, 0.3978466109395426, 0.8028499203075182, 0.3978466107115298, 0.19715007981606372]
[33235.04, -153.2999955640933, -603.8000044377646, 337.8999986324523, 0.3978466109395426, 0.8028499203075182, 0.3978466107115298, 0.19715007981606372]
[33235.042, -153.2999955640933, -603.8000044377646, 337.8999986324523, 0.3978466109395426, 0.8028499203075182, 0.3978466107115298, 0.19715007981606372]
[33235.044, -153.2999955640933, -603.8000044377646, 337.8999986324523, 0.3978466109395426, 0.8028499203075182, 0.3978466107115298, 0.19715007981606372]
[33235.046, -153.2999955640933, -603.8000044377646, 337.8999986324523, 0.3978466109395426, 0.8028499203075182, 0.3978466107115298, 0.19715007981606372]
