Start,Stop,Position,Rotation
1407683263152317,1407683397571516,(-0.0008156098,0.01985404,0.009410432),(0.05310576,0.002221186,-0.003347725,0.9985808)
1407683296976317,1407683431694433,(-0.0008092439,0.01984942,0.009421959),(0.05311767,0.002222655,-0.003347784,0.9985802)
1407683330804443,1407683465064745,(-0.0008016432,0.0198459,0.009436374),(0.0531186,0.002221814,-0.00335151,0.9985801)
1407683364628443,1407683500652766,(-0.0008263424,0.01986596,0.009406185),(0.05311758,0.002255252,-0.003336042,0.9985802)
1407683398452443,1407683534466829,(-0.0008253471,0.01986901,0.009428453),(0.05311667,0.002261196,-0.003337533,0.9985802)
1407683432264676,1407683572294433,(-0.0008169646,0.0198741,0.009459648),(0.05312341,0.002263706,-0.003342718,0.9985799)
1407683466088676,1407683599574641,(-0.0008184899,0.01985775,0.009416651),(0.05310185,0.002263444,-0.003333748,0.998581)
1407683499913676,1407683634144954,(-0.0008136911,0.0198493,0.009433704),(0.05310547,0.002267886,-0.003337533,0.9985808)
1407683533732523,1407683666418391,(-0.000815069,0.01983879,0.009455226),(0.05310722,0.002272921,-0.003333301,0.9985806)
1407683567556523,1407683700436100,(-0.0008435625,0.01985201,0.009428839),(0.05310456,0.002272491,-0.003320456,0.9985809)
1407683601381523,1407683734724641,(-0.000851754,0.01984359,0.009448987),(0.05310896,0.002273428,-0.003321082,0.9985806)
1407683635209361,1407683769750683,(-0.0008581041,0.01984357,0.009475376),(0.05310787,0.002280861,-0.003320754,0.9985806)
1407683669033361,1407683803337141,(-0.0008394993,0.01986826,0.009418502),(0.05310015,0.002270842,-0.003304392,0.9985811)
1407683702858361,1407683839672037,(-0.0008413068,0.01987822,0.009425713),(0.05309936,0.002275333,-0.003301919,0.9985812)
1407683736675683,1407683871387141,(-0.0008404167,0.01988796,0.00943782),(0.05309395,0.002282404,-0.003298254,0.9985815)
1407683770499683,1407683906053808,(-0.000849791,0.01986106,0.009421444),(0.05310151,0.002278748,-0.003324956,0.9985811)
1407683804323683,1407683938521516,(-0.0008567209,0.01986218,0.009433148),(0.05312145,0.002283754,-0.003326029,0.9985799)
1407683838149135,1407683973037662,(-0.0008627622,0.01986418,0.009442068),(0.05312392,0.002286688,-0.003329695,0.9985798)
1407683871973135,1407684006925162,(-0.0008494167,0.01984305,0.009403626),(0.05311377,0.002283985,-0.003339798,0.9985803)
1407683905797135,1407684040201725,(-0.0008569647,0.01983328,0.009402813),(0.05312283,0.002285533,-0.00334251,0.9985798)
1407683939624337,1407684075068391,(-0.0008735833,0.01982274,0.009400973),(0.05311769,0.002292726,-0.003346712,0.99858)
1407683973448337,1407684110327766,(-0.0008685195,0.01985535,0.009394073),(0.0531187,0.002288938,-0.003363342,0.99858)
1407684007272337,1407684141851204,(-0.0008743412,0.01986144,0.009409842),(0.05312743,0.002289038,-0.003363014,0.9985795)
1407684041090741,1407684176730370,(-0.0008747739,0.01987062,0.009426414),(0.05312546,0.002291519,-0.003370136,0.9985795)
1407684074914741,1407684208352245,(-0.0008271297,0.01985697,0.009423546),(0.05313174,0.002289232,-0.003372252,0.9985791)
1407684108739741,1407684242816308,(-0.0008107006,0.01985658,0.009447806),(0.05313408,0.002295416,-0.003371924,0.9985791)
1407684142552276,1407684277522558,(-0.000796297,0.01986239,0.009475731),(0.05313184,0.00230821,-0.003370404,0.9985791)
1407684176376276,1407684310424120,(-0.0008343988,0.01986968,0.009415928),(0.05312343,0.002295597,-0.003338874,0.9985798)
1407684210201276,1407684345032454,(-0.0008301699,0.01988975,0.009419601),(0.05311546,0.002308658,-0.003340215,0.9985802)
1407684244028973,1407684380711099,(-0.0008224694,0.01991217,0.009431828),(0.05312188,0.002309174,-0.00334242,0.9985798)
1407684277852973,1407684412398079,(-0.0008307572,0.0198703,0.009426413),(0.05310874,0.00229479,-0.003335476,0.9985806)
1407684311677973,1407684446553287,(-0.0008297343,0.01987584,0.009436013),(0.05310709,0.002294412,-0.003338128,0.9985806)
1407684345509601,1407684480547558,(-0.0008306839,0.01988552,0.0094523),(0.05310651,0.002296135,-0.00333792,0.9985806)
1407684379333601,1407684513294954,(-0.0008480065,0.01985605,0.009433135),(0.05309056,0.002307108,-0.00332588,0.9985815)
1407684413158601,1407684549411620,(-0.0008513419,0.01984953,0.009448877),(0.05310014,0.00230824,-0.003324956,0.9985811)
1407684446982428,1407684581589745,(-0.0008487802,0.01984522,0.00947211),(0.05309702,0.002308008,-0.003324152,0.9985812)
1407684480806428,1407684615078287,(-0.0008376606,0.01986172,0.009431854),(0.05307998,0.002314037,-0.003320337,0.9985821)
1407684514631428,1407684649048079,(-0.0008294888,0.01986567,0.009441018),(0.05308111,0.002320711,-0.003323078,0.9985819)
1407684548456713,1407684684075162,(-0.0008276153,0.01986657,0.009443171),(0.05307887,0.002325731,-0.003322572,0.9985821)
1407684582280713,1407684716877245,(-0.000841852,0.01984551,0.009371283),(0.05306719,0.00232129,-0.003328026,0.9985827)
1407684616104713,1407684751538183,(-0.0008524639,0.01982729,0.00936663),(0.05308072,0.00232273,-0.003322273,0.998582)
1407684649896821,1407684786018391,(-0.0008703801,0.01981298,0.009352687),(0.05308608,0.002321918,-0.003327102,0.9985817)
1407684683721821,1407684817943912,(-0.0008488326,0.01985755,0.009375662),(0.05307399,0.002303673,-0.00333798,0.9985823)
1407684717545821,1407684852447558,(-0.0008597501,0.01985589,0.0093788),(0.05306554,0.002303187,-0.003341079,0.9985828)
1407684751388362,1407684886513183,(-0.0008727715,0.01984747,0.009376504),(0.05306681,0.002303656,-0.003340304,0.9985828)
1407684785213362,1407684919773599,(-0.0008492248,0.01986952,0.009405266),(0.05304234,0.00229644,-0.003340632,0.998584)
1407684819037362,1407684953181933,(-0.000843784,0.01987274,0.009404697),(0.0530439,0.002305445,-0.003339201,0.998584)
1407684852860277,1407684987973079,(-0.0008386899,0.0198841,0.009398829),(0.05303963,0.002309304,-0.003342838,0.9985842)
1407684886684277,1407685022068912,(-0.0008530744,0.01984853,0.009393366),(0.05300737,0.00230497,-0.003344268,0.9985859)
1407684920509277,1407685054359016,(-0.0008541286,0.01983322,0.009393855),(0.05301797,0.002304642,-0.003344834,0.9985853)
1407684954320122,1407685089290266,(-0.0008567047,0.01982204,0.009384998),(0.05299787,0.002303288,-0.003344924,0.9985864)
1407684988144122,1407685122225162,(-0.0008604566,0.01983075,0.009382987),(0.05299261,0.002315553,-0.003359676,0.9985866)
1407685021969122,1407685155943912,(-0.000872268,0.01980867,0.009389126),(0.0529946,0.002315749,-0.003362835,0.9985865)
1407685055800987,1407685189680891,(-0.0008810979,0.01979603,0.009393702),(0.052982,0.00231625,-0.003361405,0.9985872)
1407685089624987,1407685223865266,(-0.0008531304,0.01984253,0.00941548),(0.05298974,0.002307035,-0.003357947,0.9985868)
1407685123449987,1407685260958495,(-0.0008490729,0.01983934,0.009427625),(0.05298651,0.002303943,-0.003359258,0.9985869)
1407685157266902,1407685292334537,(-0.0008433972,0.01984273,0.009429004),(0.05296338,0.002306682,-0.003360689,0.9985882)
1407685191090902,1407685329106412,(-0.0008373896,0.01982658,0.009380125),(0.05295465,0.002287394,-0.003378868,0.9985886)
1407685224914902,1407685359466829,(-0.0008297116,0.01982143,0.009384262),(0.0529591,0.002289033,-0.003380239,0.9985883)
1407685258738902,1407685393164745,(-0.0008134093,0.01981938,0.00938553),(0.05293417,0.002293268,-0.003384769,0.9985896)
1407685292566363,1407685427473078,(-0.000792098,0.01980331,0.009391206),(0.05292368,0.002296636,-0.003385991,0.9985902)
1407685326390363,1407685460484016,(-0.0008333224,0.01980634,0.009376519),(0.05293298,0.00227653,-0.003386021,0.9985898)
1407685360215582,1407685494153287,(-0.0008315374,0.01980328,0.009367645),(0.05290878,0.00227917,-0.003389627,0.9985911)
1407685394040582,1407685528513183,(-0.0008465577,0.01982299,0.009362555),(0.05292813,0.002264813,-0.00339967,0.99859)
1407685427864582,1407685565619433,(-0.0008483298,0.01982473,0.009345874),(0.05291768,0.002266495,-0.003405392,0.9985905)
1407685461686950,1407685598776724,(-0.0008481164,0.01982302,0.009322674),(0.05291015,0.002269698,-0.003406554,0.9985909)
1407685495511950,1407685629630891,(-0.0008321769,0.01982006,0.009346029),(0.05292054,0.002244909,-0.003403843,0.9985904)
1407685529335950,1407685663487662,(-0.0008216708,0.01981781,0.009329868),(0.0529114,0.002250931,-0.003406555,0.9985909)
